Date : 2021-07-01 22:33:06
Directory : c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition
Total : 934 files,  77753 codes, 1774 comments, 18221 blanks, all 97748 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\General_0_3.md                                                    | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\General_0_4.md                                                    | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\General_0_5.md                                                    | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\General_2_0.md                                                    | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\General_4_0.md                                                    | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\General_4_1.md                                                    | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\General_4_2.md                                                    | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Marker_0_0.md                                                     | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Marker_0_1.md                                                     | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Marker_0_2.md                                                     | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Marker_0_3.md                                                     | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Marker_0_4.md                                                     | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Marker_0_5.md                                                     | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Marker_1_4.md                                                     | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Nature_0_0.md                                                     | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\POI_0_0.md                                                        | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\POI_0_10.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\POI_0_12.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\POI_0_14.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\POI_0_2.md                                                        | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\POI_0_4.md                                                        | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\POI_0_6.md                                                        | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\POI_0_8.md                                                        | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\POI_2_0.md                                                        | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\POI_2_1.md                                                        | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_0_0.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_0_1.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_0_2.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_1_0.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_1_1.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_1_6.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_1_7.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_1_8.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_2_0.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_2_1.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_2_2.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_2_6.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_2_7.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_2_8.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_3_0.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_3_1.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_3_2.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_3_6.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Security_3_7.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_0_0.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_0_1.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_0_2.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_0_3.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_1_0.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_1_1.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_1_2.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_1_3.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_2_0.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_2_1.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_2_2.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_2_3.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_3_0.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_3_1.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_3_2.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Shop_3_3.md                                                       | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_0_0.md                                                   | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_0_1.md                                                   | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_0_12.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_0_13.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_0_14.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_0_15.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_0_2.md                                                   | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_0_3.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_10_12.md                                                 | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_10_13.md                                                 | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_10_14.md                                                 | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_11_12.md                                                 | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_11_14.md                                                 | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_11_3.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_11_4.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_11_5.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_12_12.md                                                 | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_12_13.md                                                 | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_12_14.md                                                 | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_12_3.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_12_4.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_12_5.md                                                  | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_1_12.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_1_13.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_1_14.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_1_15.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_2_0.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_2_1.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_2_12.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_2_13.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_2_14.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_3_12.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_3_13.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_4_0.md                                                   | Markdown           |         13 |          0 |          7 |         20 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_4_1.md                                                   | Markdown           |         13 |          0 |          7 |         20 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_4_3.md                                                   | Markdown           |         13 |          0 |          7 |         20 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_4_4.md                                                   | Markdown           |         13 |          0 |          7 |         20 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_5_12.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_5_13.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_5_14.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_5_15.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_6_0.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_6_1.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_6_12.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_6_13.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_6_14.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_6_15.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_6_2.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_6_4.md                                                   | Markdown           |         11 |          0 |          7 |         18 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_7_12.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_7_13.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_7_14.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_8_12.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\PatnicRoom\tools\Statistics\output\tiles\Suburban_8_13.md                                                  | Markdown           |         12 |          0 |          7 |         19 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\About.html                                                                                         | HTML               |        215 |         51 |         84 |        350 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\Blogpost.html                                                                                      | HTML               |        141 |         17 |         45 |        203 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\Download.html                                                                                      | HTML               |        259 |         19 |         89 |        367 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\Event.html                                                                                         | HTML               |        215 |         51 |         84 |        350 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\Patch.html                                                                                         | HTML               |        136 |         17 |         58 |        211 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\Team.html                                                                                          | HTML               |        156 |         17 |         51 |        224 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\assets\css\about.css                                                                               | CSS                |          9 |          0 |          0 |          9 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\assets\css\blog.css                                                                                | CSS                |          3 |          0 |          3 |          6 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\assets\css\download.css                                                                            | CSS                |         56 |          0 |          2 |         58 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\assets\css\font-awesome.min.css                                                                    | CSS                |          1 |          3 |          1 |          5 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\assets\css\home.css                                                                                | CSS                |         10 |          0 |          3 |         13 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\assets\css\patchnotes.css                                                                          | CSS                |          6 |          0 |          6 |         12 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\assets\css\responsive.css                                                                          | CSS                |      2,151 |         14 |        579 |      2,744 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\assets\css\style.css                                                                               | CSS                |      1,195 |         69 |        237 |      1,501 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\assets\css\team.css                                                                                | CSS                |         23 |          0 |          6 |         29 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\index.html                                                                                         | HTML               |        202 |         21 |         64 |        287 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\src\contact-form-process.php                                                                       | PHP                |         55 |          2 |         20 |         77 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\src\forms\contact.php                                                                              | PHP                |         18 |         16 |          8 |         42 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\src\js\jquery.min.js                                                                               | JavaScript         |          3 |          1 |          2 |          6 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\src\js\main.js                                                                                     | JavaScript         |        185 |         54 |         26 |        265 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\src\js\skel.min.js                                                                                 | JavaScript         |          1 |          1 |          1 |          3 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\Workspaces\Webside\src\js\util.js                                                                                     | JavaScript         |        326 |         75 |        186 |        587 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\docs\docs\Atlas\Atlas_Components.md                                                                                   | Markdown           |         61 |          0 |          7 |         68 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\docs\docs\Atlas\Atlas_Enum.md                                                                                         | Markdown           |        199 |          0 |         74 |        273 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\docs\docs\Atlas\Atlas_Kitparts.md                                                                                     | Markdown           |         98 |          0 |         58 |        156 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\docs\docs\Atlas\Atlas_Race.md                                                                                         | Markdown           |          0 |          0 |          1 |          1 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\docs\docs\Atlas\Atlas_Role.md                                                                                         | Markdown           |          0 |          0 |          1 |          1 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\docs\docs\Atlas\Atlas_Specialty.md                                                                                    | Markdown           |          0 |          0 |          1 |          1 |
| c:\Users\Daniel\Documents\GitHub\PatnicRoom Developer Edition\docs\docs\Atlas\Atlas_Static.md                                                                                       | Markdown           |          0 |          0 |          1 |          1 |
